vp,session,trial_type,trial,freq_log,peak_time_log,peak_amplitude_log,peak_time_log_db,peak_amplitude_log_db,peak_time_log_db_bsl,peak_amplitude_log_db_bsl,freq_lin,peak_time_lin,peak_amplitude_lin,peak_time_lin_db,peak_amplitude_lin_db,peak_time_lin_db_bsl,peak_amplitude_lin_db_bsl
2,8,1,4,4,0.257,0.000231064623221755,0.257,-36.3981132507324,0.257,-0.418355077505112,4,0.257,0.000231064623221755,0.257,-36.3981132507324,0.257,-0.418355077505112
2,8,1,4,4.36203093066103,0.257,0.000247530231717974,0.257,-36.1212463378906,0.257,0.044370848685503,4.5,0.257,0.000259987689787522,0.257,-35.9060020446777,0.257,0.439124196767807
2,8,1,4,4.75682846001088,0.257,0.000288055423879996,0.257,-35.4481887817383,0.257,1.33693444728851,5,0.257,0.000317640689900145,0.257,-35.0086135864258,0.257,2.25260519981384
2,8,1,4,5.18735821860404,0.257,0.000341066799592227,0.257,-34.6894874572754,0.257,2.94066381454468,5.5,0.257,0.000379091798095033,0.257,-34.2192687988281,0.257,3.98849487304688
2,8,1,4,5.65685424949238,0.257,0.000396627467125654,0.257,-34.019889831543,0.257,4.4523868560791,6,0.257,0.000427883089287207,0.257,-33.687816619873,0.257,5.30007457733154
2,8,1,4,6.16884330163176,0.257,0.000438196177128702,0.257,-33.5840873718262,0.257,5.62810659408569,6.5,0.257,0.000445962621597573,0.257,-33.5076751708984,0.257,6.10256862640381
2,8,1,4,6.72717132202972,0.257,0.000440996867837384,0.257,-33.5562515258789,0.257,6.30960845947266,7,0.257,0.000424460507929325,0.257,-33.7221717834473,0.257,6.45188665390015
2,8,1,4,7.33603234563737,0.257,0.000391002715332434,0.257,-34.0787887573242,0.257,6.50220727920532,7.5,0.257,0.000370824011042714,0.257,-34.3089866638184,0.257,6.48783874511719
2,8,1,4,8,0.257,0.000301421241601929,0.257,-35.2091217041016,0.257,6.32530736923218,8,0.257,0.000301421241601929,0.257,-35.2091217041016,0.257,6.32530736923218
2,8,1,5,4,0.373,0.00230823899619281,0.333,-27.1471405029297,0.333,6.98462057113647,4,0.365,0.00224984576925635,0.329,-27.2546787261963,0.329,6.87708330154419
2,8,1,5,4.36203093066103,0.373,0.00192593992687762,0.333,-27.7147006988525,0.333,6.35318040847778,4.5,0.365,0.00173782638739794,0.329,-28.0826835632324,0.329,5.96559000015259
2,8,1,5,4.75682846001088,0.373,0.00144785887096077,0.333,-28.6592922210693,0.333,5.43207597732544,5,0.365,0.00118015345651656,0.329,-29.4140281677246,0.329,4.84782266616821
2,8,1,5,5.18735821860404,0.373,0.00098674010951072,0.333,-29.9895210266113,0.333,4.49042844772339,5.5,0.365,0.000743005948606879,0.329,-31.0877361297607,0.329,3.88767886161804
2,8,1,5,5.65685424949238,0.373,0.000618560530710965,0.333,-31.6666069030762,0.333,3.59796571731567,6,0.365,0.000450976134743541,0.329,-32.9292678833008,0.329,3.00231742858887
2,8,1,5,6.16884330163176,0.373,0.000360938312951475,0.333,-33.6012763977051,0.333,2.65716171264648,6.5,0.365,0.000271213793894276,0.329,-34.7698020935059,0.329,2.10447573661804
2,8,1,5,6.72717132202972,0.373,0.000198817695491016,0.333,-35.6444816589355,0.333,1.63264298439026,7,0.365,0.000166014258866198,0.329,-36.4837608337402,0.329,1.26619231700897
2,8,1,5,7.33603234563737,0.373,0.000107063933683094,0.333,-37.6500968933105,0.333,0.68665075302124,7.5,0.365,0.000106022656837013,0.329,-38.035327911377,0.329,0.596185326576233
2,8,1,5,8,0.373,5.97362777625676e-05,0.333,-39.6105461120605,0.333,-0.0268828067928553,8,0.365,7.13413028279319e-05,0.329,-39.4781723022461,0.329,0.10549146682024
2,8,1,6,4,0.257,0.000406716106226668,0.257,-33.9544792175293,0.257,6.8658709526062,4,0.257,0.000406716106226668,0.257,-33.9544792175293,0.257,6.8658709526062
2,8,1,6,4.36203093066103,0.257,0.000364552630344406,0.257,-34.4400978088379,0.257,5.25323009490967,4.5,0.257,0.000351318361936137,0.257,-34.5978088378906,0.257,4.66352510452271
2,8,1,6,4.75682846001088,0.257,0.000321824307320639,0.257,-34.9702301025391,0.257,3.63047647476196,5,0.257,0.000287478324025869,0.257,-35.4515953063965,0.257,2.76168704032898
2,8,1,6,5.18735821860404,0.257,0.000258486747043207,0.257,-35.9064445495605,0.257,2.17317938804626,5.5,0.257,0.000209737409022637,0.257,-36.8027610778809,0.257,1.33811354637146
2,8,1,6,5.65685424949238,0.257,0.000186531964573078,0.257,-37.3066062927246,0.257,0.978235244750977,6,0.257,0.000140934644150548,0.257,-38.5143432617188,0.257,0.28851443529129
2,8,1,6,6.16884330163176,0.257,0.000121456054330338,0.257,-39.1573753356934,0.257,-0.0205320473760366,6.5,0.257,8.89526636456139e-05,0.257,-40.5089225769043,0.257,-0.615179657936096
2,8,1,6,6.72717132202972,0.257,7.07570070517249e-05,0.257,-41.506290435791,0.257,-1.04355406761169,7,0.257,5.28615200892091e-05,0.257,-42.7818717956543,0.257,-1.61171746253967
2,8,1,6,7.33603234563737,0.257,3.59945806849282e-05,0.257,-44.471752166748,0.257,-2.42862725257874,7.5,0.257,2.95504923997214e-05,0.257,-45.3437194824219,0.257,-2.88331651687622
2,8,1,6,8,0.257,1.56554451677948e-05,0.257,-48.1840286254883,0.257,-4.5136570930481,8,0.257,1.56554451677948e-05,0.257,-48.1840286254883,0.257,-4.5136570930481
2,8,1,7,4,0.257,0.00058598123723641,0.257,-32.3280258178711,0.257,2.37412214279175,4,0.257,0.00058598123723641,0.257,-32.3280258178711,0.257,2.37412214279175
2,8,1,7,4.36203093066103,0.257,0.000400831195292994,0.257,-34.0043525695801,0.257,1.09895157814026,4.5,0.257,0.000358600227627903,0.257,-34.5014190673828,0.257,0.854996800422668
2,8,1,7,4.75682846001088,0.257,0.000313277851091698,0.257,-35.1029586791992,0.257,0.822447240352631,5,0.257,0.000298828323138878,0.257,-35.3008766174316,0.257,1.24125182628632
2,8,1,7,5.18735821860404,0.257,0.00029946438735351,0.257,-35.2775459289551,0.257,1.76808106899261,5.5,0.257,0.000312699936330318,0.257,-35.0676689147949,0.257,2.82903790473938
2,8,1,7,5.65685424949238,0.257,0.000321953179081902,0.257,-34.9339065551758,0.257,3.37826228141785,6,0.257,0.000341927312547341,0.257,-34.6649513244629,0.257,4.49369955062866
2,8,1,7,6.16884330163176,0.257,0.000349746958818287,0.257,-34.5654067993164,0.257,4.97129011154175,6.5,0.257,0.00035839548218064,0.257,-34.4584159851074,0.257,5.74861860275269
2,8,1,7,6.72717132202972,0.257,0.000358470773790032,0.257,-34.4573822021484,0.257,6.16563177108765,7,0.257,0.000352446077158675,0.257,-34.5311279296875,0.257,6.55981159210205
2,8,1,7,7.33603234563737,0.257,0.000337364093866199,0.257,-34.7217292785645,0.257,6.91579294204712,7.5,0.257,0.000327660847688094,0.257,-34.8490562438965,0.257,7.04679155349731
2,8,1,7,8,0.257,0.000292293028905988,0.257,-35.3480949401855,0.257,7.30301332473755,8,0.257,0.000292293028905988,0.257,-35.3480949401855,0.257,7.30301332473755
2,8,1,8,4,0.429,0.00122998934239149,0.437,-29.1794166564941,0.437,0.220407098531723,4,0.433,0.00122069322969764,0.441,-29.2300891876221,0.441,0.169735997915268
2,8,1,8,4.36203093066103,0.429,0.00124673533719033,0.437,-29.1570072174072,0.437,1.91680300235748,4.5,0.433,0.00123699684627354,0.441,-29.2219505310059,0.441,2.48667645454407
2,8,1,8,4.75682846001088,0.429,0.00125006132293493,0.437,-29.1631259918213,0.437,3.63560318946838,5,0.433,0.00121195055544376,0.441,-29.3188743591309,0.441,4.34655857086182
2,8,1,8,5.18735821860404,0.429,0.0011942544952035,0.437,-29.353536605835,0.437,4.85965585708618,5.5,0.433,0.0010982173262164,0.441,-29.7202568054199,0.441,5.21180582046509
2,8,1,8,5.65685424949238,0.429,0.00105540896765888,0.437,-29.8577213287354,0.437,5.36722612380981,6,0.433,0.000916381017304957,0.441,-30.4562568664551,0.441,5.31381273269653
2,8,1,8,6.16884330163176,0.429,0.000851100368890911,0.437,-30.7349395751953,0.437,5.27387571334839,6.5,0.433,0.000718797091394663,0.441,-31.4436435699463,0.441,5.00805330276489
2,8,1,8,6.72717132202972,0.429,0.000631435599643737,0.437,-31.9489498138428,0.437,4.80169439315796,7,0.433,0.000546325871255249,0.441,-32.5575752258301,0.441,4.56072473526001
2,8,1,8,7.33603234563737,0.429,0.000443826953414828,0.437,-33.3786735534668,0.437,4.22035884857178,7.5,0.433,0.000413944042520598,0.441,-33.6849899291992,0.441,4.16356182098389
2,8,1,8,8,0.429,0.000307540700305253,0.437,-34.872386932373,0.437,3.80644607543945,8,0.433,0.000318579899612814,0.441,-34.7553977966309,0.441,3.92343735694885
2,8,1,9,4,0.353,6.41845253994688e-05,0.341,-41.2961730957031,0.341,-5.43441677093506,4,0.357,6.03767330176197e-05,0.345,-41.5444946289062,0.345,-5.68273544311523
2,8,1,9,4.36203093066103,0.353,0.00013264971494209,0.341,-38.4683876037598,0.341,-2.22773909568787,4.5,0.357,0.000160417883307673,0.345,-37.7080268859863,0.345,-1.48191845417023
2,8,1,9,4.75682846001088,0.353,0.000225754236453213,0.341,-36.3339805603027,0.341,-0.164300575852394,5,0.357,0.000284638226730749,0.345,-35.3808822631836,0.345,0.810157239437103
2,8,1,9,5.18735821860404,0.353,0.0003324594872538,0.341,-34.7624015808105,0.341,1.51718270778656,5.5,0.357,0.00040158093906939,0.345,-33.9787940979004,0.345,2.55941581726074
2,8,1,9,5.65685424949238,0.353,0.000430806598160416,0.341,-33.7151298522949,0.341,2.98339152336121,6,0.357,0.000479493726743385,0.345,-33.2671699523926,0.345,3.79541158676147
2,8,1,9,6.16884330163176,0.353,0.000491096870973706,0.341,-33.2001152038574,0.341,4.03292846679688,6.5,0.357,0.000503065646626055,0.345,-33.0906867980957,0.345,4.44834899902344
2,8,1,9,6.72717132202972,0.353,0.000494214531499892,0.341,-33.2010726928711,0.341,4.53247117996216,7,0.357,0.000480432790936902,0.345,-33.2962226867676,0.345,4.6699423789978
2,8,1,9,7.33603234563737,0.353,0.000446846446720883,0.341,-33.6336402893066,0.341,4.64237928390503,7.5,0.357,0.000431235384894535,0.345,-33.7432670593262,0.345,4.70054769515991
2,8,1,9,8,0.353,0.000373221060726792,0.341,-34.3711280822754,0.341,4.67239904403687,8,0.357,0.000373202579794452,0.345,-34.3253440856934,0.345,4.71818494796753
2,8,1,10,4,0.449,0.000440355390310287,0.449,-33.5636253356934,0.449,-1.36855483055115,4,0.449,0.000440355390310287,0.449,-33.5636253356934,0.449,-1.36855483055115
2,8,1,10,4.36203093066103,0.449,0.000347676890669391,0.449,-34.5909843444824,0.449,-1.72504496574402,4.5,0.449,0.000338000565534458,0.449,-34.7150192260742,0.449,-1.62771487236023
2,8,1,10,4.75682846001088,0.449,0.000336302735377103,0.449,-34.7382545471191,0.449,-1.26582705974579,5,0.449,0.000340830738423392,0.449,-34.6798057556152,0.449,-0.844590842723846
2,8,1,10,5.18735821860404,0.449,0.000342420273227617,0.449,-34.6588668823242,0.449,-0.531086206436157,5.5,0.449,0.000336091732606292,0.449,-34.7386856079102,0.449,-0.0868761613965034
2,8,1,10,5.65685424949238,0.449,0.000328312133206055,0.449,-34.8399314880371,0.449,0.0919250398874283,6,0.449,0.000302497734082863,0.449,-35.1949272155762,0.449,0.385828971862793
2,8,1,10,6.16884330163176,0.449,0.000286600552499294,0.449,-35.4292068481445,0.449,0.487090498209,6.5,0.449,0.000252198718953878,0.449,-35.9844093322754,0.449,0.615092158317566
2,8,1,10,6.72717132202972,0.449,0.000227706754230894,0.449,-36.4281196594238,0.449,0.654127717018127,7,0.449,0.00019881442131009,0.449,-37.0176277160645,0.449,0.652050793170929
2,8,1,10,7.33603234563737,0.449,0.000165515797561966,0.449,-37.8144340515137,0.449,0.578754544258118,7.5,0.449,0.000150541614857502,0.449,-38.2268943786621,0.449,0.51561051607132
2,8,1,10,8,0.449,0.000110856235551182,0.449,-39.5595054626465,0.449,0.219646811485291,8,0.449,0.000110856235551182,0.449,-39.5595054626465,0.449,0.219646811485291
2,8,1,11,4,0.257,8.63608001964167e-05,0.261,-40.7097358703613,0.261,-4.3110728263855,4,0.257,8.63608001964167e-05,0.257,-40.6449508666992,0.257,-4.24629354476929
2,8,1,11,4.36203093066103,0.257,4.15204231103417e-05,0.261,-43.7717666625977,0.261,-7.19237279891968,4.5,0.257,3.49999245372601e-05,0.257,-44.5879936218262,0.257,-7.84495830535889
2,8,1,11,4.75682846001088,0.257,3.07733826048207e-05,0.261,-45.018627166748,0.261,-7.83269214630127,5,0.257,3.27370435115881e-05,0.257,-44.9034118652344,0.257,-7.15509366989136
2,8,1,11,5.18735821860404,0.257,3.69218141713645e-05,0.261,-44.2711982727051,0.261,-6.01598978042603,5.5,0.257,4.7864352382021e-05,0.257,-43.2104301452637,0.257,-4.01431369781494
2,8,1,11,5.65685424949238,0.257,5.48484567843843e-05,0.261,-42.6437377929688,0.261,-2.94972491264343,6,0.257,7.21679316484369e-05,0.257,-41.4269218444824,0.257,-0.632321059703827
2,8,1,11,6.16884330163176,0.257,8.08823024271987e-05,0.261,-41.011402130127,0.261,0.313827335834503,6.5,0.257,9.60276884143241e-05,0.257,-40.1900100708008,0.257,2.12742877006531
2,8,1,11,6.72717132202972,0.257,0.000103553604276385,0.261,-39.9570007324219,0.261,2.99581074714661,7,0.257,0.000108415515569504,0.257,-39.6659164428711,0.257,4.00111818313599
2,8,1,11,7.33603234563737,0.257,0.000107824627775699,0.261,-39.7995414733887,0.261,4.68074178695679,7.5,0.257,0.000105168808659073,0.257,-39.8033714294434,0.257,5.04789733886719
2,8,1,11,8,0.257,9.04154730960727e-05,0.261,-40.6028327941895,0.261,5.24412202835083,8,0.257,9.04154730960727e-05,0.257,-40.4699630737305,0.257,5.37699460983276
2,8,1,12,4,0.457,0.00022189122682903,0.457,-36.5424308776855,0.457,-3.67197632789612,4,0.457,0.00022189122682903,0.457,-36.5424308776855,0.457,-3.67197632789612
2,8,1,12,4.36203093066103,0.457,0.000243647649767809,0.457,-36.1485023498535,0.457,-2.41782021522522,4.5,0.457,0.00024876490351744,0.457,-36.0638008117676,0.457,-1.98935484886169
2,8,1,12,4.75682846001088,0.457,0.000255886232480407,0.457,-35.9505653381348,0.457,-1.32151818275452,5,0.457,0.000259748921962455,0.457,-35.8915023803711,0.457,-0.907023549079895
2,8,1,12,5.18735821860404,0.457,0.000260091823292896,0.457,-35.8883056640625,0.457,-0.748090147972107,5.5,0.457,0.000253999896813184,0.457,-35.9927635192871,0.457,-0.746361434459686
2,8,1,12,5.65685424949238,0.457,0.000247595307882875,0.457,-36.1038513183594,0.457,-0.835176110267639,6,0.457,0.000226917705731466,0.457,-36.4829025268555,0.457,-1.14451766014099
2,8,1,12,6.16884330163176,0.457,0.000214357292861678,0.457,-36.7304916381836,0.457,-1.32527327537537,6.5,0.457,0.000187857382115908,0.457,-37.304012298584,0.457,-1.68378329277039
2,8,1,12,6.72717132202972,0.457,0.000169814491528086,0.457,-37.7420616149902,0.457,-1.90848195552826,7,0.457,0.000149649451486766,0.457,-38.2886085510254,0.457,-2.13226437568665
2,8,1,12,7.33603234563737,0.457,0.000128082276205532,0.457,-38.9575576782227,0.457,-2.31391668319702,7.5,0.457,0.000118983749416657,0.457,-39.2726554870605,0.457,-2.3591365814209
2,8,1,12,8,0.457,9.65840808930807e-05,0.457,-40.1616325378418,0.457,-2.31456542015076,8,0.457,9.65840808930807e-05,0.457,-40.1616325378418,0.457,-2.31456542015076
2,8,1,13,4,0.457,0.00100416375789791,0.457,-29.9898338317871,0.457,6.72593259811401,4,0.457,0.00100416375789791,0.457,-29.9898338317871,0.457,6.72593259811401
2,8,1,13,4.36203093066103,0.457,0.00124427094124258,0.457,-29.0557975769043,0.457,9.34585380554199,4.5,0.457,0.00130361400078982,0.457,-28.853063583374,0.457,10.1754179000854
2,8,1,13,4.75682846001088,0.457,0.00136286648921669,0.457,-28.6600646972656,0.457,11.3904724121094,5,0.457,0.0013655856018886,0.457,-28.6521949768066,0.457,12.0840444564819
2,8,1,13,5.18735821860404,0.457,0.00134076492395252,0.457,-28.7328586578369,0.457,12.3119268417358,5.5,0.457,0.00126495934091508,0.457,-28.9877052307129,0.457,12.2342081069946
2,8,1,13,5.65685424949238,0.457,0.00121672882232815,0.457,-29.1575679779053,0.457,12.0656003952026,6,0.457,0.00109926774166524,0.457,-29.6000480651855,0.457,11.61097240448
2,8,1,13,6.16884330163176,0.457,0.00103847088757902,0.457,-29.847375869751,0.457,11.3991746902466,6.5,0.457,0.000917812285479158,0.457,-30.3830814361572,0.457,11.064076423645
2,8,1,13,6.72717132202972,0.457,0.000835695420391858,0.457,-30.7889137268066,0.457,10.8991413116455,7,0.457,0.000739417504519224,0.457,-31.3185405731201,0.457,10.7543439865112
2,8,1,13,7.33603234563737,0.457,0.000626535969786346,0.457,-32.0353813171387,0.457,10.6141653060913,7.5,0.457,0.000574497214984149,0.457,-32.4107933044434,0.457,10.5441799163818
2,8,1,13,8,0.457,0.000431424647103995,0.457,-33.6522178649902,0.457,10.2460584640503,8,0.457,0.000431424647103995,0.457,-33.6522178649902,0.457,10.2460584640503
2,8,1,14,4,0.301,0.00024974491680041,0.301,-36.0323600769043,0.301,0.483566462993622,4,0.305,0.000253043428529054,0.301,-36.0323600769043,0.301,0.483566462993622
2,8,1,14,4.36203093066103,0.301,0.000220042638829909,0.301,-36.5757141113281,0.301,0.0949945077300072,4.5,0.305,0.000208372322958894,0.301,-36.7715072631836,0.301,-0.0656295642256737
2,8,1,14,4.75682846001088,0.301,0.000201350936549716,0.301,-36.9726257324219,0.301,-0.209333941340446,5,0.305,0.000200083406525664,0.301,-36.9123649597168,0.301,-0.060364730656147
2,8,1,14,5.18735821860404,0.301,0.000213256833376363,0.301,-36.7238578796387,0.301,0.244373321533203,5.5,0.305,0.000234134873608127,0.301,-36.2592582702637,0.301,1.01994240283966
2,8,1,14,5.65685424949238,0.301,0.000251179706538096,0.301,-36.0038032531738,0.301,1.48707854747772,6,0.305,0.000282569992123172,0.301,-35.4862518310547,0.301,2.57917404174805
2,8,1,14,6.16884330163176,0.301,0.000296932907076553,0.301,-35.2757606506348,0.301,3.11653065681458,6.5,0.305,0.000318848207825795,0.301,-34.9813499450684,0.301,4.10397386550903
2,8,1,14,6.72717132202972,0.301,0.000325070897815749,0.301,-34.8825263977051,0.301,4.69698762893677,7,0.305,0.00032556158839725,0.301,-34.8823776245117,0.301,5.28850173950195
2,8,1,14,7.33603234563737,0.301,0.000311859679641202,0.301,-35.0613899230957,0.301,5.80992794036865,7.5,0.305,0.000299500010441989,0.301,-35.2186889648438,0.301,5.97711658477783
2,8,1,14,8,0.301,0.00025382507010363,0.301,-35.9614486694336,0.301,6.13853549957275,8,0.305,0.000250473502092063,0.301,-35.9614486694336,0.301,6.13853549957275
2,8,1,15,4,0.437,0.00410363730043173,0.421,-24.3175048828125,0.421,11.0719308853149,4,0.429,0.00391566846519709,0.417,-24.4355449676514,0.417,10.9538908004761
2,8,1,15,4.36203093066103,0.437,0.00412972364574671,0.421,-24.1469554901123,0.421,12.7825832366943,4.5,0.429,0.00398702267557383,0.417,-24.2041072845459,0.417,13.3397827148438
2,8,1,15,4.75682846001088,0.437,0.00394576508551836,0.421,-24.1734256744385,0.421,14.5209560394287,5,0.429,0.00374524248763919,0.417,-24.3205833435059,0.417,15.4325494766235
2,8,1,15,5.18735821860404,0.437,0.00356763415038586,0.421,-24.4428081512451,0.421,16.0801792144775,5.5,0.429,0.00328670931048691,0.417,-24.76633644104,0.417,16.9149208068848
2,8,1,15,5.65685424949238,0.437,0.00304220942780375,0.421,-24.9922752380371,0.421,17.2030906677246,6,0.429,0.00272748828865588,0.417,-25.4915618896484,0.417,17.6731777191162
2,8,1,15,6.16884330163176,0.437,0.00243999459780753,0.421,-25.8389568328857,0.421,17.7294425964355,6.5,0.429,0.00217088893987238,0.417,-26.4245262145996,0.417,17.8053207397461
2,8,1,15,6.72717132202972,0.437,0.00184392079245299,0.421,-26.9677028656006,0.421,17.6180076599121,7,0.429,0.00168179732281715,0.417,-27.4905261993408,0.417,17.417272567749
2,8,1,15,7.33603234563737,0.437,0.00132131564896554,0.421,-28.3388214111328,0.421,16.8161106109619,7.5,0.429,0.00128266902174801,0.417,-28.6317272186279,0.417,16.5922718048096
2,8,1,15,8,0.437,0.000902366766240448,0.421,-29.9173946380615,0.421,15.3794755935669,8,0.429,0.000969188928138465,0.417,-29.8141288757324,0.417,15.4827470779419
2,8,1,16,4,0.457,0.000464805430965498,0.457,-33.3722648620605,0.457,-1.39461612701416,4,0.457,0.000464805430965498,0.457,-33.3722648620605,0.457,-1.39461612701416
2,8,1,16,4.36203093066103,0.457,0.000404220947530121,0.457,-33.9771575927734,0.457,-2.28549003601074,4.5,0.457,0.000380707177100703,0.457,-34.235668182373,0.457,-2.53228688240051
2,8,1,16,4.75682846001088,0.457,0.000331435352563858,0.457,-34.8387718200684,0.457,-2.93146824836731,5,0.457,0.00028097428730689,0.457,-35.5668716430664,0.457,-3.26724863052368
2,8,1,16,5.18735821860404,0.457,0.00024302520614583,0.457,-36.2159385681152,0.457,-3.50275611877441,5.5,0.457,0.000188261532457545,0.457,-37.3916511535645,0.457,-3.82596516609192
2,8,1,16,5.65685424949238,0.457,0.000166744852322154,0.457,-37.9754524230957,0.457,-3.92929625511169,6,0.457,0.000135805894387886,0.457,-39.0358276367188,0.457,-3.88320207595825
2,8,1,16,6.16884330163176,0.457,0.000128468454931863,0.457,-39.3524131774902,0.457,-3.65261006355286,6.5,0.457,0.000126610306324437,0.457,-39.4509811401367,0.457,-2.71907043457031
2,8,1,16,6.72717132202972,0.457,0.000132504676003009,0.457,-39.1925659179688,0.457,-1.80141067504883,7,0.457,0.000144191915751435,0.457,-38.724437713623,0.457,-0.600474536418915
2,8,1,16,7.33603234563737,0.457,0.000161442541866563,0.457,-38.1292343139648,0.457,0.816517889499664,7.5,0.457,0.00016982652596198,0.457,-37.8720359802246,0.457,1.44716739654541
2,8,1,16,8,0.457,0.000191298051504418,0.457,-37.2845268249512,0.457,3.08249425888062,8,0.457,0.000191298051504418,0.457,-37.2845268249512,0.457,3.08249425888062
2,8,1,17,4,0.257,0.000249761273153126,0.257,-36.0403022766113,0.257,-0.746477901935577,4,0.257,0.000249761273153126,0.257,-36.0403022766113,0.257,-0.746477901935577
2,8,1,17,4.36203093066103,0.257,0.000227370750508271,0.257,-36.4369239807129,0.257,0.85678231716156,4.5,0.257,0.000234011298744008,0.257,-36.3105430603027,0.257,1.69575047492981
2,8,1,17,4.75682846001088,0.257,0.000264880800386891,0.257,-35.7729110717773,0.257,3.45708990097046,5,0.257,0.000312103395117447,0.257,-35.060977935791,0.257,5.18465709686279
2,8,1,17,5.18735821860404,0.257,0.000356399919837713,0.257,-34.4843826293945,0.257,6.44480037689209,5.5,0.257,0.000435108406236395,0.257,-33.6170539855957,0.257,8.27006053924561
2,8,1,17,5.65685424949238,0.257,0.000472326151793823,0.257,-33.2603149414062,0.257,9.02287292480469,6,0.257,0.000537557003553957,0.257,-32.6982841491699,0.257,10.2330331802368
2,8,1,17,6.16884330163176,0.257,0.000558555941097438,0.257,-32.5320205688477,0.257,10.5952787399292,6.5,0.257,0.00057583925081417,0.257,-32.4005813598633,0.257,10.8770608901978
2,8,1,17,6.72717132202972,0.257,0.000570360745768994,0.257,-32.4433212280273,0.257,10.7968654632568,7,0.257,0.000548400392290205,0.257,-32.6161422729492,0.257,10.5028972625732
2,8,1,17,7.33603234563737,0.257,0.000504851690493524,0.257,-32.9799270629883,0.257,9.98443126678467,7.5,0.257,0.000479438807815313,0.257,-33.2071838378906,0.257,9.70828914642334
2,8,1,17,8,0.257,0.000395815208321437,0.257,-34.0525245666504,0.257,8.8924617767334,8,0.257,0.000395815208321437,0.257,-34.0525245666504,0.257,8.8924617767334
2,8,1,18,4,0.401,0.00136786804068834,0.397,-28.6884117126465,0.397,11.4815340042114,4,0.401,0.00136786804068834,0.393,-28.7397327423096,0.393,11.4302091598511
2,8,1,18,4.36203093066103,0.401,0.00134143489412963,0.397,-28.7541370391846,0.397,12.9151077270508,4.5,0.401,0.00134704692754894,0.393,-28.7567195892334,0.393,13.4689970016479
2,8,1,18,4.75682846001088,0.401,0.00137089926283807,0.397,-28.6371955871582,0.397,14.5922298431396,5,0.401,0.00139656558167189,0.393,-28.5561275482178,0.393,15.546275138855
2,8,1,18,5.18735821860404,0.401,0.00140917883254588,0.397,-28.5047569274902,0.397,16.1793193817139,5.5,0.401,0.00140142277814448,0.393,-28.5268516540527,0.393,16.8430061340332
2,8,1,18,5.65685424949238,0.401,0.00138042948674411,0.397,-28.590747833252,0.397,16.9426689147949,6,0.401,0.00129364745225757,0.393,-28.8698024749756,0.393,16.5421352386475
2,8,1,18,6.16884330163176,0.401,0.00123299018014222,0.397,-29.0785045623779,0.397,16.0637607574463,6.5,0.401,0.00109032134059817,0.393,-29.5975551605225,0.393,14.7929887771606
2,8,1,18,6.72717132202972,0.401,0.000982374069280922,0.397,-30.0538349151611,0.397,13.7746639251709,7,0.401,0.0008510448387824,0.393,-30.6385669708252,0.393,12.5719690322876
2,8,1,18,7.33603234563737,0.401,0.000697358569595963,0.397,-31.5162010192871,0.397,11.0952291488647,7.5,0.401,0.000628300826065242,0.393,-31.9000205993652,0.393,10.4939880371094
2,8,1,18,8,0.401,0.000448438309831545,0.397,-33.3971786499023,0.397,8.62674903869629,8,0.401,0.000448438309831545,0.393,-33.2929344177246,0.393,8.73099136352539
2,8,1,19,4,0.457,0.000409381231293082,0.457,-33.8869514465332,0.457,2.67142677307129,4,0.457,0.000409381231293082,0.457,-33.8869514465332,0.457,2.67142677307129
2,8,1,19,4.36203093066103,0.457,0.000280997628578916,0.457,-35.5322151184082,0.457,2.31956338882446,4.5,0.457,0.000246958952629939,0.457,-36.1050910949707,0.457,2.222571849823
2,8,1,19,4.75682846001088,0.457,0.000200302732991986,0.457,-37.0558204650879,0.457,2.12210035324097,5,0.457,0.00017307598318439,0.457,-37.7462158203125,0.457,2.17782282829285
2,8,1,19,5.18735821860404,0.457,0.000160786235937849,0.457,-38.1035346984863,0.457,2.32879757881165,5.5,0.457,0.000150435633258894,0.457,-38.4111137390137,0.457,2.66644668579102
2,8,1,19,5.65685424949238,0.457,0.000147202488733456,0.457,-38.4946403503418,0.457,2.79321455955505,6,0.457,0.000138328614411876,0.457,-38.7208251953125,0.457,2.79410481452942
2,8,1,19,6.16884330163176,0.457,0.000131571825477295,0.457,-38.9151878356934,0.457,2.63378000259399,6.5,0.457,0.000113058602437377,0.457,-39.5335311889648,0.457,2.04119801521301
2,8,1,19,6.72717132202972,0.457,9.7393240139354e-05,0.457,-40.158317565918,0.457,1.45711052417755,7,0.457,7.75005537434481e-05,0.457,-41.1280555725098,0.457,0.600711226463318
2,8,1,19,7.33603234563737,0.457,5.45242146472447e-05,0.457,-42.6388053894043,0.457,-0.651394665241241,7.5,0.457,4.47806087322533e-05,0.457,-43.4946479797363,0.457,-1.33257687091827
2,8,1,19,8,0.457,2.2841169993626e-05,0.457,-46.5253601074219,0.457,-3.65683603286743,8,0.457,2.2841169993626e-05,0.457,-46.5253601074219,0.457,-3.65683603286743
2,8,1,20,4,0.365,0.000663067330606282,0.337,-31.7052364349365,0.337,3.02081680297852,4,0.365,0.000663067330606282,0.333,-31.7341194152832,0.333,2.99193954467773
2,8,1,20,4.36203093066103,0.365,0.00066007551504299,0.337,-32.0247802734375,0.337,2.37165951728821,4.5,0.365,0.000669064756948501,0.333,-32.144905090332,0.333,2.25562834739685
